baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000173702.7	27.206401837573	2.25080791289602	0.440800347051581	5.10618452991516	3.28728688578015e-07	1.7352991042455e-06	MUC13	56667
ENSG00000173705.9	31.7533127510647	2.44506771750252	0.422626084953317	5.78541600850927	7.23330956319398e-09	4.48170014278958e-08	SUSD5	26032
ENSG00000173714.8	42.8037601588742	0.871034630614201	0.316690994711463	2.75042437315845	0.00595181284453704	0.0171718489030722	WFIKKN2	124857
ENSG00000173715.19	494.442301146249	-0.789715850603716	0.0964490492269207	-8.18790705490223	2.65807965955721e-16	3.01657320435308e-15	C11orf80	79703
ENSG00000173726.11	45466.4943191267	-0.171165142306221	0.0329650282584684	-5.19232505927705	2.0768398623208e-07	1.11937481257638e-06	TOMM20	9804
ENSG00000173744.18	6467.23302501401	-0.25049393444479	0.0407330668604998	-6.14964582221778	7.76561609053192e-10	5.29969832999273e-09	AGFG1	3267
ENSG00000173757.11	13078.4567154636	-0.211467706474425	0.0378762162901028	-5.58312648905437	2.36232802226416e-08	1.39592921882403e-07	STAT5B	6777
ENSG00000173762.9	115.868667503825	1.78162290182496	0.214429432664954	8.30866770332199	9.67825253933596e-17	1.12908133037229e-15	CD7	924
ENSG00000173786.17	19592.5869398292	0.2287568634165	0.03788233349765	6.03861595354708	1.55441708754407e-09	1.02894186766383e-08	CNP	1267
ENSG00000173801.17	6896.44946885063	1.04855527642096	0.0418403794555918	25.0608452902266	1.32986245466876e-138	1.26042751499014e-135	JUP	3728
ENSG00000173805.16	495.968637992634	2.68890589050594	0.115978542485511	23.1845118319353	6.52541134535107e-119	4.00186844408913e-116	HAP1	9001
ENSG00000173809.18	44.0482858824278	1.73332441810492	0.330323728335975	5.24735061219078	1.54302076536034e-07	8.43724833534536e-07	TDRD12	91646
ENSG00000173812.11	31649.9682360082	-0.253080159516066	0.0385574689777831	-6.56371297768253	5.24841819722841e-11	3.99403347821686e-10	EIF1	10209
ENSG00000173826.15	4.93762524481296	3.64402559963389	1.28317730443074	2.839845738427	0.00451353546055343	0.0133456086783635	KCNH6	81033
ENSG00000173846.14	422.326814363288	-0.238933190785951	0.100125295695272	-2.38634192415407	0.0170169213018116	0.0439829970710489	PLK3	1263
ENSG00000173848.19	10201.1802208771	0.192293483794296	0.0422461385761094	4.55174106499381	5.32037906679708e-06	2.45798369382884e-05	NET1	10276
ENSG00000173868.12	256.073453914999	-0.314647488209408	0.131852488908236	-2.386359869387	0.0170160908639302	0.0439829970710489	PHOSPHO1	162466
ENSG00000173875.14	2847.25788188306	-0.170735893215406	0.0520513147794259	-3.28014563971959	0.00103753511997841	0.00346698567815863	ZNF791	163049
ENSG00000173889.16	10781.0218474543	-0.287838319768544	0.049597696773304	-5.80346142048017	6.49597046738004e-09	4.03845097014998e-08	PHC3	80012
ENSG00000173890.17	1746.76608108438	0.431664807667505	0.0682532151306131	6.32446115309656	2.54117768998192e-10	1.81752606013182e-09	GPR160	26996
ENSG00000173905.9	28351.7107057118	0.114579162271585	0.0371945205437642	3.0805387620676	0.00206626457509338	0.00654578720907481	GOLIM4	27333
ENSG00000173915.16	8588.80484921445	-0.28066065608585	0.0424448566453464	-6.61235961829125	3.78241754017825e-11	2.92321901171622e-10	ATP5MK	84833
ENSG00000173918.15	12.1937304526914	1.78896114099115	0.631130303249773	2.8345353277755	0.004589238349059	0.0135527908453893	C1QTNF1	114897
ENSG00000173926.6	104.382557442383	0.575250091303232	0.210943878867403	2.72702907707898	0.00639074072236066	0.0183043221220947	MARCHF3	115123
ENSG00000173930.9	16.9471670811749	3.22831819792105	0.652793459974331	4.94538992171888	7.59916023085954e-07	3.86218613163136e-06	SLCO4C1	353189
ENSG00000173933.21	1611.07231421646	0.179343193840852	0.0584769260553141	3.06690528963866	0.00216287375633961	0.0068269727869352	RBM4	5936
ENSG00000173950.16	9004.46178594464	-0.425075970968757	0.0372872889301957	-11.4000235244919	4.18006118635165e-30	1.18854339750473e-28	XXYLT1	152002
ENSG00000173988.14	938.529143645669	0.414866484185651	0.0774645499506001	5.35556566778243	8.52891631781935e-08	4.79265029954071e-07	LRRC63	220416
ENSG00000173992.9	2101.97326332621	0.326454206077082	0.0542716200345503	6.01519184187344	1.79673789757835e-09	1.18159317120602e-08	CCS	9973
ENSG00000174007.9	956.274294254463	0.466193399406596	0.0741019135266132	6.29124643642523	3.14926907521335e-10	2.2315289729372e-09	CEP19	84984
ENSG00000174013.8	18382.7047601515	-0.147184200073328	0.0436328794170347	-3.37324059378639	0.000742890090771133	0.00254606326638711	FBXO45	200933
ENSG00000174032.17	5875.39944647963	-0.295532163895811	0.0473102668401899	-6.24668139991884	4.19265035699554e-10	2.93626343967195e-09	SLC25A30	253512
ENSG00000174080.12	5026.05466923274	0.231201691926666	0.0462421248771002	4.99980683286379	5.73877791920003e-07	2.95654351801712e-06	CTSF	8722
ENSG00000174099.12	5454.72140794711	-0.508061708316577	0.0416991491442836	-12.1839826169745	3.7834525274951e-34	1.33110286504459e-32	MSRB3	253827
ENSG00000174106.3	12209.1764676548	-0.148028440680126	0.0363158675422804	-4.07613670547138	4.57901051328101e-05	0.000188147283005636	LEMD3	23592
ENSG00000174123.11	33.0436764464804	1.60042382795972	0.388639556497986	4.11801578403668	3.82148527828226e-05	0.000158583780083368	TLR10	81793
ENSG00000174125.9	372.550669751587	1.35337361011234	0.113398513895434	11.9346679565863	7.80697946642343e-33	2.55684708661074e-31	TLR1	7096
ENSG00000174130.13	642.572939196641	0.403677822296377	0.0916440119105825	4.40484668753096	1.05858717852145e-05	4.7063868063419e-05	TLR6	10333
ENSG00000174136.13	3650.95592285709	-0.16084345362694	0.0445593358442477	-3.60964656630321	0.000306614489818238	0.00111927887465512	RGMB	285704
ENSG00000174145.8	157.700718650694	0.430298434159057	0.164033808281517	2.62323016618972	0.00871004086050409	0.0241875120300086	NWD2	57495
ENSG00000174151.15	1930.65693741102	-0.176056737044829	0.0538315386385046	-3.27051281641984	0.00107352677550605	0.00357312939847853	CYB561D1	284613
ENSG00000174156.15	2.86653837157714	4.82843554486062	1.60155715320963	3.01483811251075	0.00257116451873823	0.00799606993781947	GSTA3	2940
ENSG00000174165.8	1633.46113592747	0.486124267818368	0.0654284944423764	7.42985563035542	1.08716271810991e-13	1.0177548139576e-12	ZDHHC24	254359
ENSG00000174173.7	11062.6197301913	-0.390372334744683	0.041184927271918	-9.47852431952353	2.57904369705727e-21	4.13453355780934e-20	TRMT10C	54931
ENSG00000174177.13	4750.3352308694	-0.461800835714022	0.0480933052623317	-9.60218544338063	7.8267004522142e-22	1.29796240744382e-20	CTU2	348180
ENSG00000174206.13	3214.55891069357	-0.571578905454933	0.0478600974657717	-11.9427024958257	7.08820720843183e-33	2.32875900061053e-31	KICS2	144577
ENSG00000174231.18	58238.3357674114	-0.143440837642781	0.0470873798058737	-3.04626926013175	0.00231700240230867	0.00726286672048589	PRPF8	10594
ENSG00000174233.12	6908.63722841123	0.166853351505823	0.0415082044087623	4.01976799243575	5.8255481527305e-05	0.000235914288790125	ADCY6	112
ENSG00000174243.11	32055.0403876858	-0.217768316001961	0.0387895670565308	-5.6140950396428	1.97593595844819e-08	1.17493058882859e-07	DDX23	9416
ENSG00000174276.7	824.417290942051	-0.209642985831801	0.102258118744454	-2.05013536730228	0.0403512229562876	0.0929629640839576	ZNHIT2	741
ENSG00000174279.5	14.8487074382913	1.29452154312683	0.559653139189962	2.31307832026193	0.0207183334407276	0.0521451126599852	EVX2	344191
ENSG00000174282.12	3350.4144827411	0.100777880993718	0.0457462504655581	2.20297576234347	0.0275964570094757	0.0669407775620731	ZBTB4	57659
ENSG00000174306.22	5676.17627336147	-0.322395472790787	0.0418539511759213	-7.70286827725508	1.330454886864e-14	1.33203064969416e-13	ZHX3	23051
ENSG00000174307.7	2.87435292050816	3.7630887833697	1.5614224929617	2.41003879496567	0.0159508243012284	0.0414967810096002	PHLDA3	23612
ENSG00000174327.7	160.272543078024	-0.394421094916906	0.166263758890003	-2.37226138486288	0.0176795785600749	0.0454553373303299	SLC16A13	201232
ENSG00000174343.6	4.86545513009914	2.07741235563172	1.00547646230892	2.06609745081577	0.038819278903292	0.089917098886045	CHRNA9	55584
ENSG00000174365.23	1200.22609544155	-0.243386575865936	0.0686859769442451	-3.54346821132794	0.000394900915469008	0.00142018120422262	SNHG11	128439
ENSG00000174370.13	59.5502467781396	2.57808916785236	0.313574136665498	8.22162565850419	2.00763001093471e-16	2.29960425603083e-15	KCNJ5-AS1	219833
ENSG00000174371.17	9014.06163631054	0.191653879244477	0.0399582397584453	4.79635440407432	1.61579301749736e-06	7.90878845199764e-06	EXO1	9156
ENSG00000174373.17	3054.43597934368	-0.173095094958008	0.0523767647157639	-3.30480692912884	0.000950418471157223	0.00319912166620582	RALGAPA1	253959
ENSG00000174405.15	2487.5429341521	-0.202656003343644	0.0518365472179367	-3.9095197157252	9.24798077333201e-05	0.000364510125527132	LIG4	3981
ENSG00000174428.19	125.316668368694	0.890186375022919	0.182087114933516	4.8887938904845	1.01455649134191e-06	5.08856372349277e-06	GTF2IRD2B	389524
ENSG00000174437.18	87767.298358963	-0.14522686651961	0.0321478914742885	-4.51746163930412	6.25853615837665e-06	2.86852631045642e-05	ATP2A2	488
ENSG00000174444.15	224597.004145223	-0.299266637142485	0.041917792134037	-7.13937022698012	9.37594887729366e-13	8.13006800762722e-12	RPL4	6124
ENSG00000174446.13	2721.64913427068	-0.331402278557073	0.0506930512042538	-6.53743009513824	6.25848805689881e-11	4.73161061048161e-10	SNAPC5	10302
ENSG00000174460.4	938.801605715113	0.993618062749013	0.0869265437062113	11.4305483732009	2.94244692805466e-30	8.44320298796015e-29	ZCCHC12	170261
ENSG00000174485.16	9840.74684555073	-0.333080965357585	0.0427000012754273	-7.80049075898422	6.16668834977271e-15	6.35504156559608e-14	DENND4A	10260
ENSG00000174498.14	858.37124707771	-0.54997437889876	0.0741643805427502	-7.4156134639558	1.21063108298405e-13	1.13029577261171e-12	IGDCC3	9543
ENSG00000174502.19	2.33128730076561	3.4237256825244	1.64265357596629	2.08426519907607	0.0371360510339155	0.0866171549942811	SLC26A9	115019
ENSG00000174516.15	1504.77567430203	-0.151445692438552	0.0641229341500949	-2.36180228565426	0.0181863384941546	0.0465719188347953	PELI3	246330
ENSG00000174527.11	376.364289552432	0.529980922824444	0.109081581474568	4.85857388259455	1.1823428860283e-06	5.87172728585378e-06	MYO1H	283446
ENSG00000174547.13	6866.3789617757	-0.260952373439764	0.0462047402674234	-5.64774029524733	1.62570514095462e-08	9.73524405392259e-08	MRPL11	65003
ENSG00000174567.8	7.69959114254396	2.93921842337825	0.930536123334297	3.15862904155343	0.00158513116370592	0.00512700593663185	GOLT1A	127845
ENSG00000174574.16	13453.7735831541	0.155501970899806	0.0358832720421581	4.33355048327565	1.46723615288919e-05	6.41918382345997e-05	AKIRIN1	79647
ENSG00000174579.5	10380.1872597515	-0.513043378234587	0.0425829845433647	-12.0480840818502	1.98510483207863e-33	6.76341218223565e-32	MSL2	55167
ENSG00000174586.11	76.9386086624005	-0.855540186322505	0.242721677409604	-3.52477864957542	0.00042383678852205	0.00151674407718583	ZNF497	162968
ENSG00000174599.5	227.265025723372	-0.92447688491266	0.141862117501645	-6.51672836408873	7.18573796841005e-11	5.40910532943348e-10	TRAM1L1	133022
ENSG00000174600.14	67.7299823006711	2.02441056463715	0.302421646542607	6.69400020726339	2.17151108745384e-11	1.70820805538968e-10	CMKLR1	1240
ENSG00000174607.12	6890.03092816517	-0.338796276633497	0.0504848480220172	-6.71085067911352	1.93493035942892e-11	1.53134658025957e-10	UGT8	7368
ENSG00000174611.12	14.4692667302658	1.84247335803619	0.610784011800959	3.01657103401163	0.00255651310816609	0.00795464191047661	KY	339855
ENSG00000174628.17	144.43732400837	-0.7286416809	0.176031409355419	-4.13927084699314	3.48411420145356e-05	0.000145471418874467	IQCK	124152
ENSG00000174640.15	16.9860829191597	2.44925210618953	0.593400504986166	4.12748571261602	3.66751210531286e-05	0.000152700713681936	SLCO2A1	6578
ENSG00000174669.12	8961.5185914532	-0.773751668248654	0.0376830139963043	-20.533168294992	1.08841518999451e-93	4.47925814440242e-91	SLC29A2	3177
ENSG00000174672.16	79.8942664138102	1.99509469008487	0.25113306365023	7.94437283998403	1.95175726209589e-15	2.08629910753838e-14	BRSK2	9024
ENSG00000174695.10	7737.14392192551	-0.110953217864012	0.0434153291154013	-2.55562309729566	0.0105997861829403	0.028871332617245	TMEM167A	153339
ENSG00000174705.13	9581.52660480039	0.327710503866998	0.0376312808309278	8.7084600000557	3.08030997199491e-18	3.97126360239426e-17	SH3PXD2B	285590
ENSG00000174718.12	5238.40461906104	-0.211115142464984	0.0500649332073098	-4.21682660777345	2.47764336948253e-05	0.000105432995465721	RESF1	55196
ENSG00000174720.18	5994.39865662013	-0.371221391119815	0.0420813841067322	-8.82151096024493	1.12925467238692e-18	1.5016878566431e-17	LARP7	51574
ENSG00000174738.14	7417.38275081754	-0.231618751432525	0.0489497506692748	-4.73176570392441	2.2257522980496e-06	1.07413755016351e-05	NR1D2	9975
ENSG00000174744.14	4777.55342574791	-0.463792718928218	0.046723242555626	-9.92638125181602	3.19646018985855e-23	5.84995233225312e-22	BRMS1	25855
ENSG00000174748.22	82393.6108357396	-0.214278024554987	0.0429150957624806	-4.99306877330388	5.94273840054655e-07	3.05558160371354e-06	RPL15	6138
ENSG00000174749.6	7872.30257201228	-0.300306186588565	0.0440830886717484	-6.81227644516258	9.60662730041606e-12	7.77403575873514e-11	FAM241A	132720
ENSG00000174775.18	4250.11143909248	-0.931533129996859	0.0533780078703442	-17.4516278737783	3.34560454900863e-68	5.78124162869298e-66	HRAS	3265
ENSG00000174776.12	30.0671882989461	0.950406990369631	0.372087788520507	2.55425472077069	0.0106415375820373	0.0289774831058141	WDR49	151790
ENSG00000174780.17	40602.8244835045	-0.213271190410349	0.0348159289986988	-6.12567857713406	9.02979305689166e-10	6.11971478744096e-09	SRP72	6731
ENSG00000174788.10	60.6276327952585	1.01250431239175	0.263639766539789	3.84048402743118	0.000122791961986032	0.000475140937156641	PCP2	126006
ENSG00000174799.12	3851.57080039918	-0.199254092221767	0.0532510601623202	-3.74178639100141	0.000182716795181512	0.000691115395197986	CEP135	9662
ENSG00000174804.4	306.232741705444	1.91480754338058	0.128828471140779	14.8632326878128	5.71019558337877e-50	4.60303575415819e-48	FZD4	8322
ENSG00000174837.15	38.1442941451595	3.00403873418732	0.413826334684428	7.25917729831794	3.89451726577573e-13	3.49723848755864e-12	ADGRE1	2015
ENSG00000174839.13	4924.94196038866	-0.224667491250215	0.0452790125600616	-4.96184608602492	6.98263185472376e-07	3.56331826595195e-06	DENND6A	201627
ENSG00000174844.15	71.4855123316199	1.91983233019185	0.261501462234022	7.34157397740958	2.11096419497793e-13	1.92885267678425e-12	DNAH12	201625
ENSG00000174851.17	5292.69405623072	-0.319122139814214	0.0451392495335711	-7.06972630497269	1.55239572389645e-12	1.32698226445229e-11	YIF1A	10897
ENSG00000174871.11	276.632553089518	1.28414476106592	0.128781856502083	9.97147265884582	2.03193362698897e-23	3.74721627661169e-22	CNIH2	254263
ENSG00000174886.15	2076.71897062825	-0.286169741610482	0.0611406922875223	-4.68051196189814	2.86159413361895e-06	1.36166255465085e-05	NDUFA11	126328
ENSG00000174891.14	7747.85335736351	-0.565007726188004	0.0448348606346773	-12.6019735132399	2.05926615843497e-36	8.23627463393486e-35	RSRC1	51319
ENSG00000174903.16	16229.675223366	-0.19904536273671	0.0394370402823702	-5.04716787343929	4.48407330868376e-07	2.33358337563564e-06	RAB1B	81876
ENSG00000174915.12	7460.20782700786	-0.163435196405448	0.0420418132441289	-3.88744404187353	0.00010130533190356	0.000396752765932446	PTDSS2	81490
ENSG00000174917.9	3193.34641786771	-0.513207708436293	0.0570919859814291	-8.98913743521253	2.49178280110329e-19	3.4715140610293e-18	MICOS13	125988
ENSG00000174928.16	274.027216516111	-0.821843965023244	0.125390298926408	-6.55428667177503	5.59084748194639e-11	4.24326466131612e-10	C3orf33	285315
ENSG00000174938.15	824.817246382416	2.09542766593569	0.0872161690224642	24.0256788325106	1.49937087603889e-127	1.14380055828947e-124	SEZ6L2	26470
ENSG00000174939.11	80.1255795738235	0.980059206478148	0.231505302053964	4.233420132424	2.30163945641838e-05	9.82374144082937e-05	ASPHD1	253982
ENSG00000174943.11	2326.01390009462	0.52448787002768	0.0530178132857046	9.89267262309175	4.47907349942469e-23	8.13900881893924e-22	KCTD13	253980
ENSG00000174953.14	22668.7130603463	-0.33592455835663	0.037238557707951	-9.0208799436103	1.86584476142185e-19	2.63467388726823e-18	DHX36	170506
ENSG00000174963.18	25.6907316595213	1.15362434929189	0.413784383172366	2.78798426476945	0.00530371198254649	0.0154671212868604	ZIC4	84107
ENSG00000174989.14	3848.24890165244	-0.486447001042386	0.0444799485754106	-10.9363211204634	7.72721826064465e-28	1.91508879190319e-26	FBXW8	26259
ENSG00000174996.12	5829.84654654754	-0.729583273669959	0.0449742097517403	-16.2222588834199	3.51043051594152e-59	4.28889590808996e-57	KLC2	64837
ENSG00000175029.17	16890.9088965375	-0.49863239718461	0.037214822658382	-13.3987578487708	6.14835659477633e-41	3.08671186540641e-39	CTBP2	1488
ENSG00000175040.6	41.4220782097436	0.759043038406863	0.320927189718755	2.36515652996573	0.0180224518289309	0.0461812408531437	CHST2	9435
ENSG00000175061.21	68149.7198753103	-0.23819015084734	0.0387092430169137	-6.15331461644094	7.58800631829392e-10	5.18414315459325e-09	SNHG29	125144
ENSG00000175065.12	1581.44152131758	0.596812578897205	0.0622911214806078	9.58102157597214	9.60897345511953e-22	1.58763794377059e-20	DSG4	147409
ENSG00000175066.16	3444.27780982462	-0.324027255693758	0.0565975904297436	-5.72510690355243	1.03368628624908e-08	6.31033421226336e-08	GK5	256356
ENSG00000175073.8	3841.01639025816	-0.212161672482287	0.052532070630775	-4.03870759204369	5.37465150375651e-05	0.000218684760092354	VCPIP1	80124
ENSG00000175084.13	9.50278434887245	1.57269911079497	0.703858783830117	2.23439580058513	0.0254570417766885	0.0623996783424362	DES	1674
ENSG00000175087.10	2840.78132082866	-0.254841292564804	0.0562851340578605	-4.52768385170461	5.96337106969417e-06	2.73926210819246e-05	PDIK1L	149420
ENSG00000175093.5	1904.80026745013	-0.591257113066451	0.0570282023296029	-10.3678020508027	3.47423813514841e-25	7.2782147456823e-24	SPSB4	92369
ENSG00000175104.15	2773.02500325467	-0.163272970776329	0.0511007948294993	-3.1951160705249	0.00139774614587805	0.00455388606298205	TRAF6	7189
ENSG00000175106.17	308.015250684477	0.56893145532748	0.121623898123141	4.67779329644122	2.8997863637644e-06	1.37857756649125e-05	TVP23C	201158
