chr	start	end	n_bases_covered	log2_mean_cov
chr4	95000000	95499999	1775	-8.1379623746518
chr4	95500000	95999999	2917	-7.421296013033029
chr4	96000000	96499999	219	-11.156778624330034
chr4	96500000	96999999	210	-11.217320166265084
chr4	97000000	97499999	851	-9.198550362245244
chr4	97500000	97999999	1234	-8.662439004781788
chr4	98000000	98499999	5396	-6.533891050982939
chr4	98500000	98999999	2889	-7.435211195366591
chr4	99000000	99499999	774	-9.335375927786796
chr4	99500000	99999999	6326	-6.304487843413813
chr4	100000000	100499999	869	-9.168353317116807
chr4	100500000	100999999	4284	-6.866822919180951
chr4	101000000	101499999	1473	-8.407023968895357
chr4	101500000	101999999	3234	-7.272461720457545
chr4	102000000	102499999	1289	-8.599529135569556
chr4	102500000	102999999	1760	-8.150205970406548
chr4	103000000	103499999	98	-12.316855839815998
chr4	103500000	103999999	5999	-6.381059367761103
chr4	104000000	104499999	1306	-8.580626502384776
chr4	104500000	104999999	620	-9.65544127865697
chr4	105000000	105499999	244	-11.000828346368321
chr4	105500000	105999999	180	-11.439712587601532
chr4	106000000	106499999	4526	-6.787544814664314
chr4	106500000	106999999	2030	-7.9443016718586685
chr4	107000000	107499999	2177	-7.843439991743001
chr4	107500000	107999999	3777	-7.048540615491034
chr4	108000000	108499999	196	-11.316855839815998
chr4	108500000	108999999	2527	-7.628355734986432
chr4	109000000	109499999	2662	-7.553270828019315
chr4	109500000	109999999	2491	-7.64905637769037
chr4	110000000	110499999	833	-9.22939299856566
chr4	110500000	110999999	1384	-8.496937456294482
chr4	111000000	111499999	2739	-7.512132133225829
chr4	111500000	111999999	859	-9.185051362792743
chr4	112000000	112499999	5076	-6.622089330090101
chr4	112500000	112999999	561	-9.799708723322414
chr4	113000000	113499999	4334	-6.850082245837533
chr4	113500000	113999999	1239	-8.656605211790605
chr4	114000000	114499999	917	-9.090787760336152
chr4	114500000	114999999	430	-10.183372834341746
chr4	115000000	115499999	439	-10.15348855439585
chr4	115500000	115999999	1035	-8.91615063154452
chr4	116000000	116499999	922	-9.082942743501869
chr4	116500000	116999999	4518	-6.790097128538123
chr4	117000000	117499999	4447	-6.812948994579699
chr4	117500000	117999999	7716	-6.0179282558821034
chr4	118000000	118499999	537	-9.862787405945795
chr4	118500000	118999999	1001	-8.964339425095213
chr4	119000000	119499999	1003	-8.961459793319026
chr4	119500000	119999999	3716	-7.072030897548554
chr4	120000000	120499999	1105	-8.821735029652412
chr4	120500000	120999999	4298	-6.862115916503424
chr4	121000000	121499999	685	-9.511605506083319
chr4	121500000	121999999	2765	-7.498501918809137
chr4	122000000	122499999	115	-12.086075632986832
chr4	122500000	122999999	814	-9.26268069966496
chr4	123000000	123499999	3415	-7.193895820753754
chr4	123500000	123999999	2651	-7.559244729063948
chr4	124000000	124499999	4357	-6.842446286016039
chr4	124500000	124999999	1422	-8.457859934311792
chr4	125000000	125499999	416	-10.231125965790115
chr4	125500000	125999999	152	-11.68363817048762
chr4	126000000	126499999	570	-9.776747574879103
chr4	126500000	126999999	1197	-8.706358246987705
chr4	127000000	127499999	4283	-6.867159722040165
chr4	127500000	127999999	434	-10.170014451486727
chr4	128000000	128499999	1808	-8.11138672151602
chr4	128500000	128999999	4575	-6.77200965587244
chr4	129000000	129499999	611	-9.676537114112477
chr4	129500000	129999999	3872	-7.012702446656612
chr4	130000000	130499999	116	-12.073584688803635
chr4	130500000	130999999	676	-9.530686247649022
chr4	131000000	131499999	8373	-5.900036774143984
chr4	131500000	131999999	25783	-4.277433165068767
chr4	132000000	132499999	0	-inf
chr4	132500000	132999999	706	-9.468041310660027
chr4	133000000	133499999	1422	-8.457859934311792
chr4	133500000	133999999	162	-11.591715681046582
chr4	134000000	134499999	474	-10.042822435032948
chr4	134500000	134999999	341	-10.517937754907035
chr4	135000000	135499999	456	-10.098675669766465
chr4	135500000	135999999	4615	-6.75945075139807
chr4	136000000	136499999	1497	-8.38370717787279
chr4	136500000	136999999	1571	-8.31409821863701
chr4	137000000	137499999	6311	-6.307912775878282
chr4	137500000	137999999	260	-10.909197870902753
chr4	138000000	138499999	5631	-6.472390248379177
chr4	138500000	138999999	370	-10.400184223414895
chr4	139000000	139499999	2094	-7.899519957000399
chr4	139500000	139999999	4547	-6.780866395186667
chr4	140000000	140499999	1386	-8.494854141793994
chr4	140500000	140999999	2604	-7.585051950765571
chr4	141000000	141499999	822	-9.248571100249524
chr4	141500000	141999999	940	-9.055048737366207
chr4	142000000	142499999	466	-10.067379539276926
chr4	142500000	142999999	1596	-8.29132074770886
chr4	143000000	143499999	8219	-5.926818526384446
chr4	143500000	143999999	863	-9.178348934752252
chr4	144000000	144499999	482	-10.018676347701245
chr4	144500000	144999999	3419	-7.192206976497812
chr4	145000000	145499999	1816	-8.105017196640292
chr4	145500000	145999999	512	-9.931565683931208
chr4	146000000	146499999	708	-9.463960133848209
chr4	146500000	146999999	422	-10.210466495224022
chr4	147000000	147499999	765	-9.352249746351193
chr4	147500000	147999999	5182	-6.592272383751112
chr4	148000000	148499999	875	-9.158426477211515
chr4	148500000	148999999	1295	-8.592829301357291
chr4	149000000	149499999	0	-inf
chr4	149500000	149999999	4035	-6.953212725766064
chr4	150000000	150499999	3761	-7.0546650928909
chr4	150500000	150999999	4909	-6.6703522325651585
chr4	151000000	151499999	486	-10.006753180325425
chr4	151500000	151999999	2779	-7.491215564730645
chr4	152000000	152499999	6495	-6.266451873595964
chr4	152500000	152999999	1700	-8.200246652906143
chr4	153000000	153499999	2360	-7.7269945396820034
chr4	153500000	153999999	770	-9.342851048348944
chr4	154000000	154499999	698	-9.484482457721555
chr4	154500000	154999999	4306	-6.859433079763973
chr4	155000000	155499999	1544	-8.339108646663126
chr4	155500000	155999999	745	-9.390469068581682
chr4	156000000	156499999	808	-9.273354201179412
chr4	156500000	156999999	1424	-8.45583225296481
chr4	157000000	157499999	13517	-5.209078312922952
chr4	157500000	157999999	2408	-7.697946007171505
chr4	158000000	158499999	6127	-6.350600547953878
chr4	158500000	158999999	2099	-7.896079232639052
chr4	159000000	159499999	3286	-7.249448918981132
chr4	159500000	159999999	1381	-8.500068079673156
chr4	160000000	160499999	3956	-6.981738973172096
chr4	160500000	160999999	1832	-8.092361895834262
chr4	161000000	161499999	2844	-7.4578599343117915
chr4	161500000	161999999	700	-9.480354572098879
chr4	162000000	162499999	696	-9.488622188082479
chr4	162500000	162999999	2141	-7.867496603545698
chr4	163000000	163499999	562	-9.797139363710281
chr4	163500000	163999999	343	-10.509500917758395
chr4	164000000	164499999	480	-10.024675088322688
chr4	164500000	164999999	941	-9.05351477120267
chr4	165000000	165499999	2219	-7.8158717317341955
chr4	165500000	165999999	42	-13.539248261152446
chr4	166000000	166499999	4092	-6.9329752541858785
chr4	166500000	166999999	193	-11.339108646663126
chr4	167000000	167499999	2141	-7.867496603545698
chr4	167500000	167999999	4578	-6.77106393637552
chr4	168000000	168499999	446	-10.130665784010903
chr4	168500000	168999999	2186	-7.837487998259302
chr4	169000000	169499999	1519	-8.362659529429123
chr4	169500000	169999999	38	-13.68363817048762
chr4	170000000	170499999	600	-9.702746993435326
chr4	170500000	170999999	7323	-6.093346603428897
chr4	171000000	171499999	396	-10.302209063851597
chr4	171500000	171999999	1318	-8.567431028923155
chr4	172000000	172499999	1920	-8.024675088322688
chr4	172500000	172999999	1673	-8.223343953892854
chr4	173000000	173499999	438	-10.156778624330034
chr4	173500000	173999999	3151	-7.309971644913667
chr4	174000000	174499999	619	-9.657770084716942
chr4	174500000	174999999	1711	-8.190941639441794
chr4	175000000	175499999	2311	-7.757264139463576
chr4	175500000	175999999	622	-9.650794913800604
chr4	176000000	176499999	3954	-6.982468528201999
chr4	176500000	176999999	1860	-8.070478777935813
chr4	177000000	177499999	334	-10.547861391457154
chr4	177500000	177999999	1203	-8.69914475675513
chr4	178000000	178499999	658	-9.569621910195966
chr4	178500000	178999999	1782	-8.132284062409285
chr4	179000000	179499999	1215	-8.684825085438064
chr4	179500000	179999999	478	-10.030698875950458
chr4	180000000	180499999	8003	-5.965240490042929
chr4	180500000	180999999	385	-10.342851048348944
chr4	181000000	181499999	682	-9.517937754907035
chr4	181500000	181999999	8097	-5.948393921743199
chr4	182000000	182499999	896	-9.124210761873602
chr4	182500000	182999999	372	-10.392406872823175
chr4	183000000	183499999	2773	-7.4943337828917285
chr4	183500000	183999999	3644	-7.100258440129156
chr4	184000000	184499999	2238	-7.803571362954813
chr4	184500000	184999999	5705	-6.453554512755163
chr4	185000000	185499999	969	-9.011212828516125
chr4	185500000	185999999	2526	-7.628926760143655
chr4	186000000	186499999	8846	-5.8207561570325534
chr4	186500000	186999999	623	-9.648477330907205
chr4	187000000	187499999	10162	-5.620668935133494
chr4	187500000	187999999	923	-9.081378846285432
chr4	188000000	188499999	3947	-6.985024880038104
chr4	188500000	188999999	2124	-7.878997633127053
chr4	189000000	189499999	1069	-8.869519546210716
chr4	189500000	189999999	376	-10.37697683225357
chr4	190000000	190499999	52	-13.231125965790115
chr4	190000000	190214554	52	-12.010541554265588
chr5	0	499999	986	-8.986121847553296
chr5	500000	999999	0	-inf
chr5	1000000	1499999	1303	-8.583944315363071
chr5	1500000	1999999	3952	-6.983198452346529
chr5	2000000	2499999	1743	-8.164208829805522
chr5	2500000	2999999	1402	-8.478295049920584
chr5	3000000	3499999	3015	-7.37362339714376
chr5	3500000	3999999	5263	-6.569896004438434
chr5	4000000	4499999	3154	-7.308598739140697
chr5	4500000	4999999	308	-10.664779143236306
chr5	5000000	5499999	4842	-6.69017831993227
chr5	5500000	5999999	5130	-6.606822573436791
chr5	6000000	6499999	1627	-8.263567148258678
chr5	6500000	6999999	696	-9.488622188082479
chr5	7000000	7499999	662	-9.560878277123988
chr5	7500000	7999999	639	-9.611893562984212
chr5	8000000	8499999	7193	-6.119187795164314
chr5	8500000	8999999	2318	-7.752900832924735
chr5	9000000	9499999	717	-9.445736375229302
chr5	9500000	9999999	3016	-7.373144970662542
chr5	10000000	10499999	966	-9.015686305095434
chr5	10500000	10999999	6971	-6.164415771646354
chr5	11000000	11499999	3808	-7.036747920623263
chr5	11500000	11999999	3518	-7.151025916459246
chr5	12000000	12499999	594	-9.717246563130441
chr5	12500000	12999999	2078	-7.910585745026995
chr5	13000000	13499999	3992	-6.968669678593947
chr5	13500000	13999999	2468	-7.662439004781789
chr5	14000000	14499999	1306	-8.580626502384776
chr5	14500000	14999999	3548	-7.138775389630143
chr5	15000000	15499999	3766	-7.052748399316979
chr5	15500000	15999999	0	-inf
chr5	16000000	16499999	629	-9.634649477051918
chr5	16500000	16999999	885	-9.142032038960847
chr5	17000000	17499999	10114	-5.627499620803923
chr5	17500000	17999999	494	-9.98319845234653
chr5	18000000	18499999	2522	-7.631213123602987
chr5	18500000	18999999	966	-9.015686305095434
chr5	19000000	19499999	2266	-7.785633538110692
chr5	19500000	19999999	2255	-7.792653965788464
chr5	20000000	20499999	648	-9.591715681046582
chr5	20500000	20999999	1966	-7.990518077590626
chr5	21000000	21499999	866	-9.173342469204481
chr5	21500000	21999999	1492	-8.388533863675969
chr5	22000000	22499999	3176	-7.2985704867882495
chr5	22500000	22999999	398	-10.294941063387558
chr5	23000000	23499999	4657	-6.746380517110879
chr5	23500000	23999999	2732	-7.515823915641116
chr5	24000000	24499999	1312	-8.574013679313124
chr5	24500000	24999999	2088	-7.903659687361323
chr5	25000000	25499999	3373	-7.211749080913081
chr5	25500000	25999999	1481	-8.399209758642359
chr5	26000000	26499999	597	-9.709978562666402
chr5	26500000	26999999	0	-inf
chr5	27000000	27499999	5050	-6.629498011404688
chr5	27500000	27999999	566	-9.786907441099325
chr5	28000000	28499999	1460	-8.419813030163828
chr5	28500000	28999999	1089	-8.8427774452143
chr5	29000000	29499999	5759	-6.439963077235096
chr5	29500000	29999999	1521	-8.36076124620671
chr5	30000000	30499999	1569	-8.31593604696311
chr5	30500000	30999999	3819	-7.0325864793086925
chr5	31000000	31499999	4991	-6.646452495429715
chr5	31500000	31999999	1222	-8.676537114112477
chr5	32000000	32499999	2266	-7.785633538110692
chr5	32500000	32999999	1099	-8.829590012981976
chr5	33000000	33499999	2138	-7.869519546210716
chr5	33500000	33999999	38	-13.68363817048762
chr5	34000000	34499999	1041	-8.90781133063179
chr5	34500000	34999999	2230	-7.808737689123539
chr5	35000000	35499999	1054	-8.889906532293992
chr5	35500000	35999999	1413	-8.467019933597268
chr5	36000000	36499999	2346	-7.7355783859026985
chr5	36500000	36999999	801	-9.285907251522497
chr5	37000000	37499999	5013	-6.640107165148863
chr5	37500000	37999999	718	-9.443725650108156
chr5	38000000	38499999	7134	-6.131070183464395
chr5	38500000	38999999	1951	-8.001567621322181
chr5	39000000	39499999	0	-inf
chr5	39500000	39999999	3585	-7.123808280341939
chr5	40000000	40499999	4413	-6.824021651955221
chr5	40500000	40999999	3306	-7.240694674638893
chr5	41000000	41499999	10071	-5.6336463615125005
chr5	41500000	41999999	750	-9.380818898547965
chr5	42000000	42499999	6644	-6.233729325968831
chr5	42500000	42999999	2021	-7.950712077551471
chr5	43000000	43499999	2922	-7.418825221127709
chr5	43500000	43999999	7265	-6.1048186014110035
chr5	44000000	44499999	4198	-6.896079232639052
chr5	44500000	44999999	728	-9.423771043732511
chr5	45000000	45499999	324	-10.591715681046582
chr5	45500000	45999999	637	-9.616416121674906
chr5	46000000	46499999	2187	-7.836828178883113
chr5	46500000	46999999	394	-10.30951386447483
chr5	47000000	47499999	0	-inf
chr5	47500000	47999999	0	-inf
chr5	48000000	48499999	0	-inf
chr5	48500000	48999999	0	-inf
chr5	49000000	49499999	0	-inf
chr5	49500000	49999999	3891	-7.005640418958351
chr5	50000000	50499999	4043	-6.950355195659512
chr5	50500000	50999999	354	-10.463960133848209
chr5	51000000	51499999	3663	-7.092755698222647
chr5	51500000	51999999	2475	-7.658352874076873
chr5	52000000	52499999	4110	-6.926643005362162
chr5	52500000	52999999	2698	-7.533891050982939
chr5	53000000	53499999	1202	-8.700344503220022
chr5	53500000	53999999	78	-12.646163465068959
chr5	54000000	54499999	4546	-6.781183715113359
chr5	54500000	54999999	2556	-7.611893562984212
chr5	55000000	55499999	817	-9.257373415785523
chr5	55500000	55999999	2511	-7.637519370659707
chr5	56000000	56499999	1485	-8.39531846824308
chr5	56500000	56999999	2188	-7.83616866113865
chr5	57000000	57499999	701	-9.478295049920584
chr5	57500000	57999999	1150	-8.76414753809947
chr5	58000000	58499999	2247	-7.7977812747513
chr5	58500000	58999999	2323	-7.749792245122399
chr5	59000000	59499999	8656	-5.852080900104392
chr5	59500000	59999999	182	-11.423771043732511
chr5	60000000	60499999	511	-9.934386202993586
chr5	60500000	60999999	2494	-7.647319934101537
chr5	61000000	61499999	5818	-6.425258102830901
chr5	61500000	61999999	264	-10.887171564572753
chr5	62000000	62499999	1743	-8.164208829805522
chr5	62500000	62999999	6084	-6.36076124620671
chr5	63000000	63499999	1365	-8.516880448123992
chr5	63500000	63999999	2396	-7.705153491142421
chr5	64000000	64499999	5149	-6.60148912913375
chr5	64500000	64999999	2439	-7.679491641135023
chr5	65000000	65499999	2487	-7.6513748917143
chr5	65500000	65999999	365	-10.419813030163828
chr5	66000000	66499999	3314	-7.237207796709755
chr5	66500000	66999999	1994	-7.970115989533011
chr5	67000000	67499999	4202	-6.894705237258161
chr5	67500000	67999999	2074	-7.913365505117981
chr5	68000000	68499999	1116	-8.807444372102019
chr5	68500000	68999999	1392	-8.488622188082479
chr5	69000000	69499999	1302	-8.585051950765571
chr5	69500000	69999999	0	-inf
chr5	70000000	70499999	0	-inf
chr5	70500000	70999999	282	-10.792014331532414
chr5	71000000	71499999	410	-10.25208558442576
chr5	71500000	71999999	118	-12.048922634569365
chr5	72000000	72499999	870	-9.166694093195117
chr5	72500000	72999999	5103	-6.614435757546666
chr5	73000000	73499999	375	-10.380818898547965
chr5	73500000	73999999	3260	-7.260909434812767
chr5	74000000	74499999	1842	-8.084508337839871
chr5	74500000	74999999	4595	-6.76571653775481
chr5	75000000	75499999	891	-9.132284062409285
chr5	75500000	75999999	1145	-8.7704338009469
chr5	76000000	76499999	4455	-6.8103559675219225
chr5	76500000	76999999	248	-10.977369373544331
chr5	77000000	77499999	1864	-8.067379539276926
chr5	77500000	77999999	2198	-7.829590012981976
chr5	78000000	78499999	1012	-8.948572109236897
chr5	78500000	78999999	2471	-7.660686388602422
chr5	79000000	79499999	1384	-8.496937456294482
chr5	79500000	79999999	2260	-7.789458626628657
chr5	80000000	80499999	1735	-8.170845736465584
chr5	80500000	80999999	11715	-5.415496350180709
chr5	81000000	81499999	766	-9.35036510200625
chr5	81500000	81999999	361	-10.435710657044035
chr5	82000000	82499999	2479	-7.656023127844485
chr5	82500000	82999999	4127	-6.920687960924172
chr5	83000000	83499999	1874	-8.05966044627202
chr5	83500000	83999999	910	-9.101842948845148
chr5	84000000	84499999	674	-9.534960902749349
chr5	84500000	84999999	1509	-8.372188593404523
chr5	85000000	85499999	1190	-8.714819825735901
chr5	85500000	85999999	1673	-8.223343953892854
chr5	86000000	86499999	1120	-8.80228266698624
chr5	86500000	86999999	2399	-7.703348241637772
chr5	87000000	87499999	204	-11.25914034195971
